Season,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,W_H,D_H,L_H,GF_H,GA_H,GD_H,W_A,D_A,L_A,GF_A,GA_A,GD_A
2022,7,15,2.0,1.0,H,1.96,3.25,4.72,2.05,3.34,4.72,1.95,3.17,4.36,8,11,10,38,38,0,7,9,13,21,30,-9
2022,9,20,1.0,1.0,D,1.69,3.72,5.83,1.71,3.83,5.83,1.67,3.62,5.45,6,13,10,27,31,-4,9,10,10,30,35,-5
2022,1,19,1.0,1.0,D,2.11,3.26,4.05,2.14,3.61,4.33,2.03,3.23,3.94,13,8,8,35,33,2,10,7,12,29,31,-2
2022,17,22,0.0,0.0,D,1.39,4.89,9.07,1.46,5.05,9.6,1.39,4.73,7.94,14,6,9,48,28,20,14,11,4,44,26,18
2022,32,3,1.0,2.0,A,3.36,3.11,2.45,3.39,3.26,2.51,3.21,3.04,2.41,9,10,10,31,26,5,11,10,8,36,31,5
2022,27,12,4.0,0.0,H,1.23,6.5,13.64,1.25,7.11,14.0,1.23,6.25,12.04,18,9,2,48,20,28,9,4,15,29,43,-14
2022,0,33,1.0,2.0,A,2.78,3.17,2.84,2.78,3.29,2.95,2.67,3.13,2.74,12,6,11,26,28,-2,8,13,7,39,31,8
2022,4,6,1.0,2.0,A,2.67,3.06,3.07,2.73,3.15,3.07,2.58,3.01,2.94,7,7,15,27,45,-18,10,7,12,29,33,-4
2022,15,17,1.0,2.0,A,3.77,3.22,2.21,3.9,3.47,2.23,3.56,3.15,2.18,7,9,14,22,32,-10,14,7,9,48,28,20
2022,11,1,2.0,1.0,H,2.16,3.15,4.03,2.27,3.32,4.05,2.16,3.08,3.73,14,9,7,36,29,7,13,9,8,36,34,2
2022,22,20,4.0,2.0,H,1.39,4.86,9.39,1.42,4.86,9.39,1.38,4.67,8.24,14,12,4,44,26,18,9,11,10,31,36,-5
2022,19,4,2.0,0.0,H,1.45,4.35,8.74,1.55,4.4,8.75,1.47,4.06,7.63,10,8,12,30,32,-2,7,7,16,28,47,-19
2022,33,6,0.0,1.0,A,1.7,3.79,5.55,1.75,4.0,5.55,1.69,3.69,5.12,9,13,7,41,32,9,11,7,12,31,34,-3
2022,3,9,0.0,0.0,D,1.46,4.31,8.87,1.49,4.81,8.87,1.44,4.22,8.07,12,10,8,38,32,6,6,14,10,28,32,-4
2022,12,7,2.0,1.0,H,2.51,3.2,3.15,2.66,3.3,3.15,2.51,3.1,2.96,9,4,16,29,47,-18,9,11,10,40,39,1
2022,18,0,0.0,2.0,A,1.63,4.09,5.78,1.71,4.15,6.38,1.63,3.89,5.44,15,6,9,48,36,12,12,6,12,27,30,-3
2022,2,27,1.0,1.0,D,6.08,3.99,1.62,6.16,4.03,1.69,5.55,3.86,1.62,7,7,16,30,47,-17,19,9,2,52,20,32
2022,32,24,4.0,1.0,H,1.48,4.23,8.26,1.5,4.48,8.6,1.46,4.12,7.67,9,10,11,32,28,4,3,11,16,23,53,-30
2022,17,3,1.0,0.0,H,2.74,2.99,3.04,2.78,3.2,3.15,2.6,3.03,2.94,15,7,9,50,29,21,12,11,8,38,32,6
2022,0,19,1.0,2.0,A,2.2,3.27,3.73,2.21,3.37,3.86,2.14,3.26,3.51,13,6,12,29,30,-1,11,8,12,32,32,0
2022,9,15,1.0,1.0,D,2.02,3.13,4.64,2.13,3.22,4.64,2.02,3.06,4.23,6,15,10,28,32,-4,7,9,15,23,34,-11
2022,27,33,0.0,0.0,D,1.65,3.92,5.82,1.72,4.06,5.94,1.64,3.8,5.38,19,10,2,53,21,32,9,13,8,41,33,8
2022,24,2,1.0,1.0,D,2.81,3.22,2.78,2.96,3.35,2.8,2.74,3.13,2.68,3,11,17,24,57,-33,7,8,16,31,48,-17
2022,6,22,0.0,1.0,A,2.73,3.11,2.94,2.85,3.27,2.94,2.64,3.09,2.8,12,7,12,32,34,-2,15,12,4,48,28,20
2022,1,12,1.0,0.0,H,1.71,3.77,5.56,1.74,3.95,6.18,1.67,3.7,5.25,13,9,9,37,36,1,10,4,16,31,48,-17
2022,4,18,0.0,3.0,A,4.45,3.4,1.96,4.54,3.5,2.04,4.05,3.29,1.97,7,7,17,28,49,-21,15,6,10,48,38,10
2022,7,32,0.0,2.0,A,1.93,3.39,4.6,2.14,3.39,4.6,1.98,3.2,4.14,9,11,11,41,41,0,10,10,11,36,29,7
2022,33,12,3.0,1.0,H,1.42,4.58,9.17,1.43,4.75,9.5,1.4,4.46,8.39,9,14,8,41,33,8,10,4,17,31,49,-18
2022,7,1,4.0,2.0,H,2.14,3.36,3.8,2.2,3.42,3.8,2.12,3.27,3.55,9,11,12,41,43,-2,14,9,9,38,36,2
2022,0,17,1.0,2.0,A,2.81,3.29,2.72,2.99,3.38,2.78,2.76,3.21,2.63,13,6,13,30,32,-2,16,7,9,51,29,22
2022,32,11,0.0,1.0,A,2.65,2.9,3.27,2.77,3.0,3.32,2.59,2.86,3.13,11,10,11,38,29,9,15,9,7,38,30,8
2022,27,4,3.0,0.0,H,1.16,8.19,21.0,1.18,8.5,21.0,1.16,7.47,17.28,19,11,2,53,21,32,7,7,18,28,52,-24
2022,18,6,2.0,2.0,D,1.91,3.51,4.55,1.92,3.55,5.09,1.86,3.43,4.4,16,6,10,51,38,13,12,7,13,32,35,-3
2022,24,33,1.0,2.0,A,4.64,3.54,1.88,4.86,3.56,1.92,4.43,3.43,1.85,3,12,17,25,58,-33,10,14,8,44,34,10
2022,2,9,1.0,0.0,H,2.31,3.27,3.46,2.37,3.33,3.45,2.27,3.18,3.27,7,9,16,32,49,-17,6,16,10,29,33,-4
2022,12,22,1.0,1.0,D,4.2,3.47,1.99,4.31,3.54,2.0,3.99,3.39,1.95,10,4,18,32,52,-20,16,12,4,49,28,21
2022,15,20,1.0,2.0,A,1.74,3.7,5.41,1.78,3.78,5.5,1.71,3.57,5.1,7,10,15,24,35,-11,9,11,11,33,40,-7
2022,19,3,0.0,0.0,D,2.47,3.09,3.35,2.55,3.1,3.45,2.4,2.97,3.27,12,8,12,34,33,1,12,11,9,38,33,5
2022,1,27,1.0,3.0,A,6.57,3.94,1.63,6.75,3.98,1.68,6.1,3.8,1.59,14,9,10,40,40,0,20,11,2,56,21,35
2022,17,32,3.0,2.0,H,1.39,4.89,9.35,1.47,4.95,9.35,1.38,4.72,8.17,17,7,9,53,30,23,11,10,12,38,30,8
2022,6,7,2.0,1.0,H,2.37,3.2,3.4,2.4,3.36,3.56,2.29,3.19,3.22,12,8,13,34,37,-3,10,11,12,45,45,0
2022,11,18,0.0,2.0,A,2.28,3.12,3.72,2.39,3.28,3.74,2.23,3.09,3.49,16,9,7,39,30,9,16,7,10,53,40,13
2022,20,0,2.0,2.0,D,3.08,3.19,2.57,3.1,3.33,2.57,2.94,3.15,2.47,10,11,11,35,41,-6,13,6,14,31,34,-3
2022,22,9,2.0,1.0,H,1.65,3.75,6.2,1.67,3.85,6.2,1.63,3.72,5.65,16,13,4,50,29,21,6,16,11,29,34,-5
2022,19,12,3.0,1.0,H,1.46,4.51,7.98,1.55,4.51,7.98,1.45,4.33,7.05,12,9,12,34,33,1,10,5,18,33,53,-20
2022,33,2,2.0,1.0,H,1.66,3.93,5.75,1.7,4.01,6.5,1.64,3.84,5.31,11,14,8,46,35,11,8,9,16,33,49,-16
2022,3,24,1.0,0.0,H,1.2,7.43,16.94,1.22,7.43,17.0,1.2,6.52,13.96,12,12,9,38,33,5,3,12,18,26,60,-34
2022,15,4,1.0,0.0,H,1.85,3.45,4.98,2.0,3.56,4.98,1.84,3.38,4.52,7,10,16,25,37,-12,7,7,19,28,55,-27
2022,20,11,0.0,0.0,D,2.9,3.05,2.82,3.05,3.1,2.82,2.79,3.0,2.73,10,12,11,37,43,-6,16,9,8,39,32,7
2022,9,18,0.0,1.0,A,3.43,3.25,2.33,3.63,3.37,2.35,3.3,3.19,2.26,6,16,12,30,36,-6,17,7,10,55,40,15
2022,6,15,0.0,2.0,A,1.86,3.38,5.09,1.93,3.4,5.3,1.86,3.28,4.64,13,8,13,36,38,-2,8,10,16,26,37,-11
2022,33,3,2.0,2.0,D,2.58,2.99,3.27,2.72,3.18,3.27,2.5,2.96,3.13,12,14,8,48,36,12,13,12,9,39,33,6
2022,0,22,1.0,0.0,H,2.45,3.3,3.16,2.45,3.35,3.16,2.39,3.21,3.05,13,7,14,33,36,-3,17,13,4,52,30,22
2022,1,20,3.0,2.0,H,1.64,4.01,5.81,1.64,4.2,6.1,1.58,3.96,5.76,14,9,11,41,43,-2,10,13,11,37,43,-6
2022,2,32,2.0,3.0,A,2.03,3.35,4.21,2.05,3.54,4.3,1.97,3.33,3.99,8,9,17,34,51,-17,11,10,13,40,33,7
2022,4,7,1.0,2.0,A,3.57,3.35,2.22,3.67,3.55,2.36,3.35,3.24,2.21,7,7,20,28,56,-28,10,11,13,46,47,-1
2022,24,12,0.0,1.0,A,2.59,3.27,2.98,2.69,3.3,2.98,2.54,3.15,2.88,3,12,19,26,61,-35,10,5,19,34,56,-22
2022,17,11,1.0,2.0,A,1.72,3.73,5.54,1.77,3.94,5.54,1.7,3.63,5.12,18,7,9,56,32,24,16,10,8,39,32,7
2022,27,19,4.0,0.0,H,1.44,4.85,7.65,1.57,4.85,7.65,1.45,4.55,6.85,21,11,2,59,22,37,13,9,12,37,34,3
2022,18,33,3.0,1.0,H,2.09,3.61,3.68,2.14,3.7,3.85,2.06,3.48,3.56,18,7,10,56,40,16,12,15,8,50,38,12
2022,32,4,1.0,1.0,D,1.38,4.74,10.15,1.43,4.85,10.15,1.38,4.56,8.85,12,10,13,43,35,8,7,7,21,29,58,-29
2022,7,0,1.0,4.0,A,2.02,3.63,3.85,2.05,3.65,4.0,2.0,3.49,3.69,11,11,13,48,48,0,14,7,14,34,36,-2
2022,20,24,1.0,0.0,H,1.67,3.98,5.47,1.76,3.98,6.0,1.68,3.75,5.15,10,13,12,39,46,-7,3,12,20,26,62,-36
2022,11,9,1.0,0.0,H,1.88,3.35,5.02,1.96,3.43,5.02,1.87,3.26,4.56,17,10,8,41,33,8,6,16,13,30,37,-7
2022,22,1,2.0,0.0,H,1.88,3.61,4.53,2.0,3.68,4.63,1.9,3.45,4.21,17,13,5,52,31,21,15,9,11,44,45,-1
2022,12,17,1.0,0.0,H,3.67,3.36,2.18,3.76,3.43,2.2,3.5,3.28,2.14,11,5,19,35,56,-21,18,7,10,57,34,23
2022,19,2,1.0,1.0,D,1.68,3.92,5.59,1.73,4.0,6.12,1.68,3.81,5.07,13,9,13,37,38,-1,8,9,18,36,54,-18
2022,15,27,1.0,1.0,D,3.94,3.46,2.06,3.94,3.6,2.11,3.68,3.38,2.04,9,10,16,28,37,-9,22,11,2,63,22,41
2022,3,6,0.0,2.0,A,1.64,3.84,6.24,1.68,4.05,6.6,1.61,3.77,5.84,13,13,9,41,35,6,13,8,14,36,40,-4
2022,33,22,0.0,1.0,A,1.87,3.63,4.58,1.97,3.67,4.58,1.87,3.5,4.26,12,15,9,51,41,10,18,13,5,54,31,23
2022,4,9,2.0,0.0,H,4.26,3.42,1.99,4.26,3.5,2.05,4.05,3.33,1.96,7,8,21,30,59,-29,6,16,14,30,38,-8
2022,12,11,2.0,2.0,D,2.94,3.07,2.77,2.95,3.08,3.0,2.82,2.96,2.73,12,5,19,36,56,-20,18,10,8,42,33,9
2022,18,20,3.0,0.0,H,1.39,5.37,7.93,1.43,5.37,9.0,1.36,5.03,7.82,19,7,10,59,41,18,11,13,12,40,46,-6
2022,19,7,6.0,0.0,H,1.82,3.78,4.64,2.03,3.78,4.7,1.81,3.58,4.39,13,10,13,38,39,-1,11,11,14,49,52,-3
2022,2,1,1.0,1.0,D,2.15,3.55,3.56,2.2,3.57,3.75,2.1,3.39,3.46,8,10,18,37,55,-18,15,9,12,44,47,-3
2022,24,17,2.0,2.0,D,5.65,3.84,1.68,6.15,4.0,1.68,5.45,3.75,1.64,3,12,21,26,63,-37,18,7,11,57,35,22
2022,27,0,2.0,1.0,H,1.51,4.44,6.27,1.61,4.89,6.57,1.52,4.5,5.59,22,12,2,64,23,41,15,7,14,38,37,1
2022,3,15,3.0,0.0,H,1.47,4.38,7.98,1.52,4.4,8.0,1.46,4.17,7.25,13,13,10,41,37,4,9,11,16,29,38,-9
2022,6,32,3.0,0.0,H,2.24,3.3,3.6,2.29,3.6,3.76,2.21,3.24,3.37,14,8,14,38,40,-2,12,11,13,44,36,8
2022,17,4,1.0,2.0,A,1.17,8.17,16.16,1.18,8.17,19.0,1.16,7.56,16.07,18,8,11,59,37,22,8,8,21,32,59,-27
2022,0,2,1.0,1.0,D,1.61,4.44,5.47,1.65,4.5,5.5,1.59,4.21,5.14,15,7,15,39,39,0,8,11,18,38,56,-18
2022,1,6,3.0,0.0,H,2.21,3.37,3.58,2.25,3.45,3.6,2.18,3.26,3.38,15,10,12,45,48,-3,15,8,14,41,40,1
2022,7,18,0.0,1.0,A,2.49,3.69,2.82,2.5,3.71,2.9,2.4,3.53,2.76,11,11,15,49,58,-9,20,7,10,62,41,21
2022,9,24,4.0,1.0,H,1.66,4.08,5.48,1.73,4.15,5.48,1.67,3.84,4.98,6,16,15,30,40,-10,3,13,21,28,65,-37
2022,11,3,0.0,1.0,A,3.14,3.19,2.52,3.35,3.34,2.57,3.06,3.07,2.45,18,11,8,44,35,9,14,13,10,44,37,7
2022,15,12,2.0,1.0,H,1.94,3.54,4.3,2.05,3.6,4.35,1.94,3.37,4.0,9,11,17,29,41,-12,12,6,19,38,58,-20
2022,20,33,0.0,4.0,A,5.09,3.99,1.71,5.25,3.99,1.75,4.85,3.78,1.69,11,13,13,40,49,-9,12,15,10,51,42,9
2022,22,27,3.0,0.0,H,2.6,3.59,2.74,2.64,3.66,2.85,2.49,3.45,2.72,19,13,5,55,31,24,23,12,2,66,24,42
2022,32,19,0.0,2.0,A,3.29,3.47,2.29,3.52,3.5,2.3,3.2,3.3,2.24,12,11,14,44,39,5,14,10,13,44,39,5
2023,0,18,0.0,3.0,A,2.55,3.34,2.98,2.69,3.39,2.98,2.49,3.23,2.87,0,0,0,0,0,0,0,0,0,0,0,0
2023,27,15,2.0,1.0,H,1.39,5.12,8.51,1.4,5.3,9.75,1.35,4.92,8.54,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,20,2.0,0.0,H,1.64,3.69,6.64,1.67,3.75,6.75,1.62,3.57,6.17,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,33,2.0,1.0,H,2.46,3.17,3.26,2.55,3.26,3.38,2.4,3.05,3.15,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,5,2.0,1.0,H,1.85,3.71,4.58,1.91,3.8,4.58,1.84,3.56,4.21,0,0,0,0,0,0,0,0,0,0,0,0
2023,19,22,1.0,1.0,D,1.91,3.6,4.4,2.01,3.65,4.4,1.91,3.44,4.07,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,35,1.0,2.0,A,1.84,3.59,4.84,1.86,3.62,5.13,1.8,3.5,4.54,0,0,0,0,0,0,0,0,0,0,0,0
2023,11,14,2.0,1.0,H,1.8,3.51,5.29,1.85,3.61,5.69,1.77,3.41,4.96,0,0,0,0,0,0,0,0,0,0,0,0
2023,17,12,3.0,0.0,H,1.39,5.02,8.79,1.44,5.2,9.3,1.38,4.76,8.13,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,32,1.0,0.0,H,1.78,3.58,5.34,1.83,3.58,5.35,1.77,3.38,4.99,0,0,0,0,0,0,0,0,0,0,0,0
2023,18,1,2.0,0.0,H,1.5,4.3,7.59,1.63,4.42,7.6,1.5,4.13,6.71,1,0,0,3,0,3,1,0,0,2,0,2
2023,15,7,1.0,1.0,D,2.65,3.11,3.04,2.69,3.22,3.07,2.54,3.07,2.93,0,0,1,1,2,-1,1,0,0,2,1,1
2023,33,0,3.0,0.0,H,1.94,3.42,4.51,1.96,3.6,5.0,1.88,3.41,4.29,0,0,1,1,2,-1,0,0,1,0,3,-3
2023,14,21,1.0,0.0,H,2.39,3.26,3.31,2.51,3.26,3.33,2.38,3.13,3.11,0,0,1,1,2,-1,1,0,0,1,0,1
2023,22,17,2.0,1.0,H,2.77,3.31,2.74,2.83,3.36,2.74,2.71,3.22,2.63,0,1,0,1,1,0,1,0,0,3,0,3
2023,32,3,0.0,0.0,D,3.42,3.13,2.41,3.45,3.23,2.44,3.24,3.07,2.35,0,0,1,0,1,-1,0,0,1,1,2,-1
2023,35,27,2.0,2.0,D,3.28,3.19,2.44,3.67,3.35,2.46,3.21,3.15,2.32,1,0,0,2,1,1,1,0,0,2,1,1
2023,12,19,0.0,3.0,A,2.73,3.18,2.89,2.8,3.25,2.93,2.65,3.12,2.76,0,0,1,0,3,-3,0,1,0,1,1,0
2023,20,11,3.0,1.0,H,3.29,2.93,2.62,3.29,3.08,2.73,3.01,2.94,2.58,0,0,1,0,2,-2,1,0,0,2,1,1
2023,5,6,1.0,2.0,A,2.1,3.34,3.96,2.2,3.38,3.96,2.08,3.24,3.7,0,0,1,1,2,-1,1,0,0,2,1,1
2023,12,33,1.0,1.0,D,3.03,3.18,2.61,3.23,3.24,2.61,2.99,3.09,2.47,0,0,2,0,6,-6,1,0,1,4,2,2
2023,19,18,4.0,2.0,H,2.16,3.34,3.76,2.58,3.48,3.8,2.19,3.29,3.37,1,1,0,4,1,3,2,0,0,5,0,5
2023,7,14,0.0,3.0,A,1.82,3.67,4.81,2.2,3.75,4.81,1.89,3.43,4.18,1,1,0,3,2,1,1,0,1,2,2,0
2023,27,11,2.0,1.0,H,1.5,4.07,8.26,1.6,4.35,8.69,1.49,4.01,7.13,1,1,0,4,3,1,1,0,1,3,4,-1
2023,32,0,3.0,2.0,H,2.41,3.22,3.31,2.44,3.31,3.51,2.32,3.15,3.2,0,1,1,0,1,-1,0,0,2,0,6,-6
2023,3,1,2.0,1.0,H,1.63,3.83,6.73,1.69,3.88,7.07,1.6,3.7,6.13,0,1,1,1,2,-1,1,0,1,2,2,0
2023,17,6,2.0,3.0,A,1.61,4.0,6.2,1.63,4.15,6.2,1.6,3.89,5.58,1,0,1,4,2,2,2,0,0,4,2,2
2023,15,21,1.0,2.0,A,2.79,3.12,2.87,2.92,3.25,2.88,2.7,3.09,2.74,0,1,1,2,3,-1,1,0,1,1,1,0
2023,22,20,1.0,0.0,H,1.64,3.98,5.91,1.64,4.1,6.13,1.6,3.87,5.66,1,1,0,3,2,1,1,0,1,3,3,0
2023,35,5,0.0,1.0,A,1.75,3.85,5.05,1.84,3.85,5.05,1.75,3.64,4.67,1,1,0,4,3,1,0,0,2,2,4,-2
2023,14,32,2.0,1.0,H,1.75,3.63,5.49,1.78,3.75,5.7,1.7,3.53,5.24,2,0,1,5,2,3,1,1,1,3,3,0
2023,18,35,1.0,1.0,D,1.79,3.74,4.9,1.82,3.96,5.4,1.74,3.69,4.66,2,0,1,7,4,3,1,1,1,4,4,0
2023,0,15,1.0,2.0,A,1.73,3.83,5.23,1.77,3.84,5.42,1.73,3.67,4.78,0,0,3,2,9,-7,0,1,2,3,5,-2
2023,1,17,2.0,1.0,H,3.01,3.22,2.61,3.01,3.35,2.64,2.88,3.16,2.52,1,0,2,3,4,-1,1,0,2,6,5,1
2023,5,12,3.0,1.0,H,1.74,3.76,5.35,1.76,3.8,5.4,1.72,3.63,4.91,1,0,2,3,4,-1,0,1,2,1,7,-6
2023,33,22,2.0,0.0,H,2.05,3.47,3.95,2.13,3.55,3.95,2.05,3.36,3.66,1,1,1,5,3,2,2,1,0,4,2,2
2023,6,3,2.0,0.0,H,3.72,3.33,2.18,3.72,3.45,2.28,3.5,3.22,2.15,3,0,0,7,4,3,1,1,1,3,3,0
2023,20,27,0.0,5.0,A,5.53,3.99,1.67,6.0,4.09,1.77,5.13,3.81,1.66,1,0,2,3,4,-1,2,1,0,6,4,2
2023,21,7,3.0,3.0,D,1.91,3.6,4.41,2.0,3.6,4.5,1.9,3.47,4.05,2,0,1,3,2,1,1,1,1,3,5,-2
2023,11,19,1.0,1.0,D,2.66,3.1,3.05,2.69,3.28,3.26,2.55,3.06,2.93,1,0,2,4,6,-2,2,1,0,8,3,5
2023,7,0,2.0,2.0,D,1.83,3.77,4.62,1.9,3.85,4.83,1.8,3.67,4.36,1,2,1,6,8,-2,0,0,4,3,11,-8
2023,22,1,0.0,2.0,A,1.82,3.61,4.93,1.88,3.61,5.13,1.8,3.48,4.62,2,1,1,4,4,0,2,0,2,5,5,0
2023,32,5,3.0,0.0,H,2.3,3.14,3.65,2.38,3.25,3.65,2.26,3.08,3.41,1,1,2,4,5,-1,2,0,2,6,5,1
2023,15,3,0.0,4.0,A,3.86,3.3,2.15,4.03,3.33,2.29,3.63,3.19,2.13,1,1,2,5,6,-1,1,1,2,3,5,-2
2023,17,20,2.0,0.0,H,1.25,6.22,12.58,1.28,6.5,13.0,1.24,5.98,11.65,1,0,3,7,7,0,1,0,3,3,9,-6
2023,14,18,0.0,2.0,A,2.74,3.21,2.85,2.8,3.35,2.9,2.62,3.15,2.76,3,0,1,7,3,4,2,1,1,8,5,3
2023,27,21,4.0,1.0,H,1.41,4.71,8.65,1.44,4.9,9.0,1.39,4.64,7.92,3,1,0,11,4,7,2,1,1,6,5,1
2023,12,35,1.0,1.0,D,3.49,3.17,2.46,3.56,3.3,2.62,3.28,3.09,2.34,0,1,3,2,10,-8,1,2,1,5,5,0
2023,6,11,3.0,0.0,H,1.95,3.47,4.56,1.98,3.6,4.8,1.86,3.41,4.34,4,0,0,9,4,5,1,1,2,5,7,-2
2023,19,33,0.0,0.0,D,2.0,3.42,4.24,2.04,3.58,4.4,1.95,3.37,4.01,2,2,0,9,4,5,2,1,1,7,3,4
2023,5,17,2.0,3.0,A,3.15,3.46,2.38,3.2,3.55,2.4,3.05,3.37,2.3,2,0,3,6,8,-2,2,0,3,9,7,2
2023,18,15,2.0,0.0,H,1.4,4.76,8.03,1.44,5.21,8.17,1.4,4.63,7.53,3,1,1,10,5,5,1,1,3,5,10,-5
2023,27,7,1.0,1.0,D,1.6,4.2,5.91,1.61,4.42,6.25,1.56,4.11,5.64,4,1,0,15,5,10,1,3,1,8,10,-2
2023,3,22,2.0,0.0,H,1.56,3.92,6.56,1.64,4.25,6.8,1.56,3.89,6.1,2,1,2,7,5,2,2,1,2,4,6,-2
2023,11,33,1.0,1.0,D,2.57,3.02,3.25,2.61,3.15,3.25,2.49,2.99,3.08,1,1,3,5,10,-5,2,2,1,7,3,4
2023,21,19,0.0,0.0,D,1.9,3.64,4.38,2.17,3.71,4.4,1.89,3.54,4.03,2,1,2,7,9,-2,2,3,0,9,4,5
2023,35,32,0.0,1.0,A,1.93,3.33,4.73,2.02,3.43,4.8,1.9,3.22,4.47,1,3,1,6,6,0,2,1,2,7,5,2
2023,0,14,0.0,4.0,A,2.56,3.47,2.87,2.6,3.5,3.02,2.49,3.34,2.78,0,1,4,5,13,-8,3,0,2,7,5,2
2023,1,12,3.0,2.0,H,1.63,3.83,6.41,1.66,3.9,7.51,1.61,3.67,6.1,3,0,2,7,5,2,0,2,3,3,11,-8
2023,20,6,2.0,1.0,H,3.27,3.29,2.4,3.56,3.36,2.4,3.11,3.26,2.32,1,0,4,3,11,-8,5,0,0,12,4,8
2023,5,20,1.0,1.0,D,1.71,3.76,5.54,1.75,3.82,5.6,1.7,3.66,5.09,2,0,4,8,11,-3,2,0,4,5,12,-7
2023,0,19,2.0,1.0,H,3.05,3.39,2.47,3.17,3.5,2.88,2.87,3.32,2.44,0,1,5,5,17,-12,2,4,0,9,4,5
2023,6,18,1.0,0.0,H,2.77,3.32,2.74,2.97,3.45,2.74,2.7,3.25,2.62,5,0,1,13,6,7,4,1,1,12,5,7
2023,7,1,2.0,0.0,H,1.85,3.64,4.63,1.97,3.72,4.63,1.83,3.57,4.26,1,4,1,9,11,-2,4,0,2,10,7,3
2023,12,3,1.0,2.0,A,4.83,3.45,1.88,4.9,3.55,1.9,4.6,3.36,1.83,0,2,4,5,14,-9,3,1,2,9,5,4
2023,33,35,4.0,2.0,H,1.87,3.44,4.88,1.9,3.58,4.9,1.84,3.38,4.51,2,3,1,8,4,4,1,3,2,6,7,-1
2023,32,27,0.0,0.0,D,5.45,3.63,1.75,5.69,3.72,1.92,5.1,3.53,1.73,3,1,2,8,5,3,4,2,0,16,6,10
2023,17,11,1.0,0.0,H,1.43,4.45,9.02,1.47,4.9,9.3,1.41,4.4,8.09,3,0,3,12,9,3,1,2,3,6,11,-5
2023,21,22,3.0,1.0,H,2.05,3.36,4.1,2.21,3.4,4.2,2.02,3.26,3.85,2,2,2,7,9,-2,2,1,3,4,8,-4
2023,14,15,0.0,1.0,A,1.64,3.77,6.45,1.64,4.1,7.0,1.58,3.75,6.27,4,0,2,11,5,6,1,1,4,5,12,-7
2023,1,21,1.0,2.0,A,1.64,4.0,5.9,1.83,4.0,6.2,1.64,3.74,5.51,4,0,3,10,9,1,3,2,2,10,10,0
2023,19,35,2.0,0.0,H,1.68,4.03,5.3,1.72,4.1,5.4,1.66,3.89,5.05,2,4,1,10,6,4,1,3,3,8,11,-3
2023,15,12,1.0,1.0,D,1.89,3.44,4.74,1.9,3.57,5.0,1.85,3.3,4.65,2,1,4,6,12,-6,0,2,5,6,16,-10
2023,17,14,1.0,1.0,D,1.7,3.77,5.63,1.73,4.03,5.63,1.68,3.7,5.11,4,0,3,13,9,4,4,0,3,11,6,5
2023,33,20,2.0,1.0,H,1.57,3.91,7.17,1.62,4.37,7.5,1.55,3.89,6.45,3,3,1,12,6,6,2,1,4,6,13,-7
2023,11,18,2.0,0.0,H,2.81,3.19,2.79,2.86,3.29,2.89,2.71,3.09,2.71,1,2,4,6,12,-6,4,1,2,12,6,6
2023,22,5,2.0,0.0,H,2.12,3.52,3.67,2.12,3.64,3.85,2.05,3.44,3.59,2,1,4,5,11,-6,2,1,4,9,12,-3
2023,3,27,1.0,1.0,D,2.29,3.3,3.43,2.53,3.4,3.47,2.25,3.23,3.28,4,1,2,11,6,5,4,3,0,16,6,10
2023,7,32,2.0,0.0,H,1.78,3.52,5.46,1.87,3.56,5.6,1.76,3.41,5.07,2,4,1,11,11,0,3,2,2,8,5,3
2023,6,0,2.0,0.0,H,1.83,3.72,4.7,1.87,3.8,5.37,1.79,3.59,4.49,6,0,1,14,6,8,1,1,5,7,18,-11
2023,19,5,0.0,0.0,D,1.61,4.02,6.12,1.73,4.1,6.19,1.6,3.88,5.68,3,4,1,12,6,6,2,1,5,9,14,-5
2023,0,11,2.0,0.0,H,2.93,3.14,2.72,3.0,3.34,2.97,2.8,3.08,2.65,1,1,6,7,20,-13,2,2,4,8,12,-4
2023,1,6,1.0,0.0,H,1.99,3.5,4.16,2.16,3.66,4.16,2.05,3.34,3.69,4,0,4,11,11,0,7,0,1,16,6,10
2023,14,3,0.0,1.0,A,3.53,3.11,2.37,3.67,3.23,2.41,3.32,3.06,2.32,4,1,3,12,7,5,4,2,2,12,7,5
2023,32,22,1.0,1.0,D,2.52,2.88,3.54,2.52,3.14,3.85,2.36,2.88,3.46,3,2,3,8,7,1,3,1,4,7,11,-4
2023,18,7,2.0,1.0,H,1.77,3.73,4.99,1.8,3.86,5.42,1.74,3.69,4.66,4,1,3,12,8,4,3,4,1,13,11,2
2023,21,33,2.0,1.0,H,2.09,3.32,4.01,2.25,3.42,4.01,2.09,3.25,3.67,4,2,2,12,11,1,4,3,1,14,7,7
2023,20,15,0.0,1.0,A,2.35,3.02,3.68,2.35,3.17,3.9,2.26,2.99,3.53,2,1,5,7,15,-8,2,2,4,7,13,-6
2023,27,12,3.0,1.0,H,1.29,5.88,11.94,1.3,6.16,14.22,1.27,5.51,11.53,4,4,0,17,7,10,0,3,5,7,17,-10
